run_id,mode,family,seed,iteration,ant_id,update_step,phase,hyperparameter,option_index,option_value,pheromone,probability
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_2,6,0.7,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_2,7,0.8,0.9375,0.15
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,batch_size,0,16,1.4375,0.23
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,batch_size,1,32,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,batch_size,2,64,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,batch_size,3,128,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,batch_size,4,256,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,batch_size,5,512,1.4375,0.23
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,batch_size,6,1024,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,batch_size,7,2048,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,activation,0,"""relu""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,activation,1,"""sigmoid""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,activation,2,"""softplus""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,activation,3,"""softsign""",1.0625,0.17
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,activation,4,"""tanh""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,activation,5,"""selu""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,activation,6,"""gelu""",1.4375,0.23
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,activation,7,"""linear""",0.9375,0.15
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,optimizer,0,"""adam""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,optimizer,1,"""rmsprop""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,optimizer,2,"""sgd""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,optimizer,3,"""adadelta""",0.9375,0.15
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,optimizer,4,"""adagrad""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,optimizer,5,"""adamax""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,optimizer,6,"""ftrl""",1.4375,0.23
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,optimizer,7,"""nadam""",1.0625,0.17
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,loss,0,"""sparse_categorical_crossentropy""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,loss,1,"""categorical_crossentropy""",0.9375,0.15
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,loss,2,"""binary_crossentropy""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,loss,3,"""mean_absolute_error""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,loss,4,"""mean_squared_error""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,loss,5,"""squared_hinge""",0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,loss,6,"""categorical_hinge""",0.9375,0.15
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,loss,7,"""cosine_similarity""",1.5625,0.25
